USGS Basin,fire_year,fraction_catchment
11292700,2001,4.41E-05
11292700,2001,0.000164864
11292700,2006,0.000124799
11292700,1987,0.000160876
11292700,1973,0.000318609
11292700,2000,0.001219916
11292700,2001,0.000369727
11292700,1990,7.70E-05
11292700,2003,0.00091038
11292700,2003,0.000105264
11292700,2006,0.000975711
11292700,2008,0.005036991
11292700,2008,0.000156431
11292700,2012,0.000148516
11292700,2012,0.000926634
11292700,2013,4.62E-05
11292700,2013,0.005139142
11292700,2015,0.000137535
11292800,2007,0.000307689
11292800,2007,0.000822078
11292800,2010,0.000731743
11292800,1966,0.000321945
11292800,1951,0.001680732
11292800,1955,0.000148863
11292800,1955,0.001494272
11292800,1955,0.000419166
11292800,1958,0.000128258
11292800,2004,0.000383362
11292800,1964,0.000324213
11292800,1967,0.001582179
11292800,2001,4.09E-05
11292800,2001,0.000153036
11292800,2006,0.000115845
11292800,1987,0.000149335
11292800,2001,0.000399974
11292800,2001,1.69E-05
11292800,1973,0.000295751
11292800,2000,0.001132395
11292800,2001,0.000940953
11292800,1990,7.15E-05
11292800,2003,0.000845066
11292800,2003,9.77E-05
11292800,2006,0.00090571
11292800,2008,0.004675618
11292800,2008,0.000145208
11292800,2011,2.10E-05
11292800,2011,0.002518076
11292800,2012,0.000137861
11292800,2012,4.59E-05
11292800,2012,0.000860154
11292800,2013,4.29E-05
11292800,2013,0.005479695
11292800,2015,0.000127668
11292900,2007,0.000300481
11292900,2007,0.00080282
11292900,2010,0.000714602
11292900,1966,0.000314403
11292900,1951,0.00164136
11292900,1955,0.000145376
11292900,1955,0.001459267
11292900,1955,0.000606626
11292900,1958,0.000125254
11292900,2004,0.00047651
11292900,1959,2.67E-05
11292900,1964,0.000316618
11292900,1967,0.001545115
11292900,2001,4.00E-05
11292900,2001,0.000149451
11292900,2006,0.000113131
11292900,1987,0.000145836
11292900,2001,0.000390604
11292900,2001,1.65E-05
11292900,1973,0.000288823
11292900,1984,3.23E-06
11292900,2000,0.001105867
11292900,2001,0.00091891
11292900,1990,6.98E-05
11292900,2003,0.00082527
11292900,2003,9.54E-05
11292900,2006,0.000884493
11292900,2008,0.004566088
11292900,2008,0.000141806
11292900,2011,2.05E-05
11292900,2011,0.002459088
11292900,2012,0.000134631
11292900,2012,4.48E-05
11292900,2012,0.000840004
11292900,2013,4.19E-05
11292900,2013,0.005351328
11292900,1941,8.93E-05
11292900,2015,0.000124677
11293000,2007,0.000292839
11293000,2007,0.000782402
11293000,2010,0.000696427
11293000,1966,0.000306406
11293000,1951,0.001599614
11293000,1918,0.000294675
11293000,1919,0.008569489
11293000,1955,0.000141678
11293000,1955,0.001422153
11293000,1955,0.000591197
11293000,1958,0.000122068
11293000,2004,0.00046439
11293000,1959,2.60E-05
11293000,1984,0.000119805
11293000,1964,0.000308566
11293000,1967,0.001505817
11293000,2001,3.90E-05
11293000,2001,0.00014565
11293000,2006,0.000110254
11293000,1987,0.000142127
11293000,2001,0.00038067
11293000,2001,1.61E-05
11293000,1973,0.000281477
11293000,1984,0.000418421
11293000,2000,0.001077741
11293000,2001,0.000895539
11293000,1990,6.80E-05
11293000,2003,0.00080428
11293000,2003,9.30E-05
11293000,2006,0.000861997
11293000,2008,0.004449955
11293000,2008,0.0001382
11293000,2011,2.00E-05
11293000,2011,0.002396545
11293000,2012,0.000131207
11293000,2012,4.37E-05
11293000,2012,0.00081864
11293000,2013,4.08E-05
11293000,2013,0.005215224
11293000,1941,0.001238292
11293000,2015,0.000121506
11293200,2007,0.000286223
11293200,2007,0.000764725
11293200,2010,0.000680692
11293200,1966,0.000299484
11293200,1951,0.001563473
11293200,1918,0.000288017
11293200,1919,0.008375877
11293200,1955,0.000138477
11293200,1955,0.001390022
11293200,1955,0.00057784
11293200,1958,0.00011931
11293200,2004,0.000453898
11293200,1959,2.54E-05
11293200,1984,0.000117098
11293200,1964,0.000301594
11293200,1967,0.001471796
11293200,2001,3.81E-05
11293200,2001,0.00014236
11293200,2006,0.000107763
11293200,1987,0.000138916
11293200,2001,0.000372069
11293200,2001,1.57E-05
11293200,1973,0.000275117
11293200,1984,0.000408967
11293200,2000,0.001053392
11293200,2001,0.000875306
11293200,1990,6.65E-05
11293200,2003,0.000786109
11293200,2003,9.09E-05
11293200,1977,0.000313922
11293200,2006,0.000842522
11293200,2008,0.004349416
11293200,2008,0.000135077
11293200,2009,8.85E-05
11293200,2011,1.96E-05
11293200,2011,0.002342399
11293200,2012,0.000128243
11293200,2012,4.27E-05
11293200,2012,0.000800144
11293200,2013,3.99E-05
11293200,2013,0.005097396
11293200,1941,0.001210315
11293200,2015,0.000118761
11293350,2003,0.111227958
11293370,2003,0.100042349
11293372,2003,0.099924894
11293500,2003,0.056295378
11293590,2003,0.056139287
11293600,2003,0.055816805
11293650,2003,0.033772344
11293770,1985,0.001053478
11293770,2003,0.114008415
11293770,2003,0.024805419
11293770,1999,0.094620533
11293770,2012,0.000386636
11294000,1985,0.001041513
11294000,2003,0.112713549
11294000,2003,0.0259637
11294000,1999,0.093545868
11294000,2012,0.000382244
11294300,2005,0.000600037
11294300,1954,0.003143085
11294300,1985,0.000425343
11294300,2003,0.060223936
11294300,2003,0.011630494
11294300,1999,0.038203131
11294300,2012,0.000156105
11294500,2002,0.005395496
11294500,2002,0.000497989
11294500,2002,0.000345222
11294500,2005,0.000408833
11294500,1954,0.002141531
11294500,1988,0.000252827
11294500,1951,0.000358933
11294500,1985,0.000289806
11294500,2003,0.041033382
11294500,2003,0.007924399
11294500,1999,0.026029578
11294500,1979,0.001851099
11294500,2012,0.010753174
11294500,2012,0.000106361
11295100,2002,0.005381482
11295100,2002,0.000496695
11295100,2002,0.000344325
11295100,2001,3.17E-06
11295100,2005,0.000407771
11295100,1954,0.002135969
11295100,1988,0.00025217
11295100,1951,0.000358001
11295100,1985,0.000289053
11295100,1993,3.89E-06
11295100,2003,0.040926807
11295100,2003,0.007903817
11295100,1999,0.025961972
11295100,1979,0.001846291
11295100,2012,0.010725245
11295100,2012,0.000106085
11295220,2001,1.83E-05
11295220,2002,0.000954647
11295220,1955,0.003492944
11295230,2001,1.69E-05
11295230,2002,0.000954748
11295230,1955,0.003488256
11295260,2002,0.005365105
11295260,2002,0.000495184
11295260,2002,0.000343277
11295260,2001,0.001082919
11295260,2005,0.00040653
11295260,1954,0.002129468
11295260,1988,0.000251403
11295260,1951,0.000356912
11295260,1985,0.000288173
11295260,1993,5.07E-05
11295260,2003,0.040802256
11295260,2003,0.007879764
11295260,1999,0.025882963
11295260,1979,0.001840673
11295260,2012,0.010692606
11295260,2012,0.000105762
11295270,2002,0.005363602
11295270,2002,0.000495045
11295270,2002,0.000343181
11295270,2001,0.001362809
11295270,2005,0.000406416
11295270,1954,0.002128872
11295270,1988,0.000251332
11295270,1951,0.000356812
11295270,1985,0.000288093
11295270,1993,5.07E-05
11295270,2003,0.040790823
11295270,2003,0.007877556
11295270,1999,0.025875711
11295270,1979,0.001840157
11295270,2012,0.01068961
11295270,2012,0.000105733
11295300,2002,0.004437035
11295300,2002,0.000409526
11295300,2002,0.000283896
11295300,2001,0.022511742
11295300,2002,0.000140165
11295300,2005,0.000336208
11295300,1954,0.001761107
11295300,1988,0.000207914
11295300,1951,0.000295172
11295300,1955,0.000739266
11295300,1963,0.000475648
11295300,1985,0.000238324
11295300,1993,0.000142877
11295300,2003,0.033744173
11295300,2003,0.006516701
11295300,1999,0.021405659
11295300,1979,0.001522268
11295300,2012,0.00884297
11295300,2012,8.75E-05
11295400,2007,0.000150158
11295400,2007,0.00040119
11295400,2002,0.001417525
11295400,2002,0.000130834
11295400,2002,9.07E-05
11295400,2001,0.035484574
11295400,2002,4.93E-05
11295400,2002,4.48E-05
11295400,2010,0.000357105
11295400,2005,0.00010741
11295400,1954,0.000562631
11295400,2003,2.53E-07
11295400,2004,1.90E-05
11295400,1988,6.64E-05
11295400,1966,0.000157115
11295400,1951,0.00082023
11295400,1951,9.43E-05
11295400,1918,0.0001511
11295400,1919,0.004394157
11295400,1953,3.38E-05
11295400,1960,6.47E-05
11295400,1955,7.26E-05
11295400,1955,0.000729234
11295400,1955,0.000236178
11295400,1955,0.000303147
11295400,1958,6.26E-05
11295400,1958,0.000103999
11295400,2004,0.000238124
11295400,1959,1.33E-05
11295400,1984,6.14E-05
11295400,1961,4.03E-05
11295400,1963,0.000169516
11295400,1964,0.000158222
11295400,1965,0.000393107
11295400,1967,0.000772134
11295400,1974,7.17E-06
11295400,1969,0.000124049
11295400,1988,0.000241782
11295400,1982,1.02E-05
11295400,2001,2.00E-05
11295400,2001,7.47E-05
11295400,1992,9.47E-05
11295400,2006,5.65E-05
11295400,1987,7.29E-05
11295400,1987,1.72E-05
11295400,2001,0.000195195
11295400,2001,8.23E-06
11295400,1985,7.61E-05
11295400,1973,0.000144332
11295400,1984,0.000214553
11295400,1993,4.56E-05
11295400,2000,0.000552631
11295400,2001,0.000459203
11295400,1990,3.49E-05
11295400,2003,0.010780448
11295400,2003,0.002494337
11295400,2003,4.77E-05
11295400,1999,0.006838591
11295400,1977,0.00016469
11295400,1979,0.000486328
11295400,1992,1.14E-05
11295400,2006,0.000442004
11295400,2008,0.002281793
11295400,2008,7.09E-05
11295400,2009,0.015103847
11295400,2011,1.03E-05
11295400,2011,0.001228871
11295400,2012,6.73E-05
11295400,2012,0.002825115
11295400,2012,2.24E-05
11295400,2012,0.000447716
11295400,2013,2.09E-05
11295400,2013,0.002674198
11295400,1941,0.000634956
11295400,2015,6.23E-05
11295401,2007,0.000150158
11295401,2007,0.00040119
11295401,2002,0.001417525
11295401,2002,0.000130834
11295401,2002,9.07E-05
11295401,2001,0.035484574
11295401,2002,4.93E-05
11295401,2002,4.48E-05
11295401,2010,0.000357105
11295401,2005,0.00010741
11295401,1954,0.000562631
11295401,2003,2.53E-07
11295401,2004,1.90E-05
11295401,1988,6.64E-05
11295401,1966,0.000157115
11295401,1951,0.00082023
11295401,1951,9.43E-05
11295401,1918,0.0001511
11295401,1919,0.004394157
11295401,1953,3.38E-05
11295401,1960,6.47E-05
11295401,1955,7.26E-05
11295401,1955,0.000729234
11295401,1955,0.000236178
11295401,1955,0.000303147
11295401,1958,6.26E-05
11295401,1958,0.000103999
11295401,2004,0.000238124
11295401,1959,1.33E-05
11295401,1984,6.14E-05
11295401,1961,4.03E-05
11295401,1963,0.000169516
11295401,1964,0.000158222
11295401,1965,0.000393107
11295401,1967,0.000772134
11295401,1974,7.17E-06
11295401,1969,0.000124049
11295401,1988,0.000241782
11295401,1982,1.02E-05
11295401,2001,2.00E-05
11295401,2001,7.47E-05
11295401,1992,9.47E-05
11295401,2006,5.65E-05
11295401,1987,7.29E-05
11295401,1987,1.72E-05
11295401,2001,0.000195195
11295401,2001,8.23E-06
11295401,1985,7.61E-05
11295401,1973,0.000144332
11295401,1984,0.000214553
11295401,1993,4.56E-05
11295401,2000,0.000552631
11295401,2001,0.000459203
11295401,1990,3.49E-05
11295401,2003,0.010780448
11295401,2003,0.002494337
11295401,2003,4.77E-05
11295401,1999,0.006838591
11295401,1977,0.00016469
11295401,1979,0.000486328
11295401,1992,1.14E-05
11295401,2006,0.000442004
11295401,2008,0.002281793
11295401,2008,7.09E-05
11295401,2009,0.015103847
11295401,2011,1.03E-05
11295401,2011,0.001228871
11295401,2012,6.73E-05
11295401,2012,0.002825115
11295401,2012,2.24E-05
11295401,2012,0.000447716
11295401,2013,2.09E-05
11295401,2013,0.002674198
11295401,1941,0.000634956
11295401,2015,6.23E-05
11295900,2010,0.052221346
11295900,1997,0.000578955
11296500,2010,0.031449259
11296500,2001,1.89E-05
11296500,1997,0.00034678
11296500,2011,0.000453921
11297200,2010,0.029276736
11297200,2001,0.000231133
11297200,1997,0.000322825
11297200,2011,0.000422564
11297700,2010,0.021125457
11297700,1912,0.002723639
11297700,1912,0.000489431
11297700,1915,0.004511371
11297700,1918,0.001638904
11297700,1919,0.02348289
11297700,1959,0.000212392
11297700,2001,0.00016678
11297700,1997,0.000232943
11297700,2011,0.000304913
11297700,1941,0.053366525
11298000,2010,0.021129397
11298000,1912,0.002724148
11298000,1912,0.000489522
11298000,1915,0.004512213
11298000,1918,0.001639209
11298000,1919,0.02348727
11298000,1959,0.000211957
11298000,2001,0.000166811
11298000,1997,0.000232987
11298000,2011,0.00030497
11298000,1941,0.053376479
11298650,1992,0.023326006
11298700,1988,0.000134848
11298700,1992,0.009446953
11299000,2007,0.000175504
11299000,2007,0.00010448
11299000,2007,0.000279149
11299000,2007,2.32E-05
11299000,2005,2.10E-05
11299000,2005,0.000131893
11299000,1955,0.000415588
11299000,1952,3.08E-05
11299000,1950,0.000856119
11299000,1950,0.004598279
11299000,1950,0.000934579
11299000,1951,0.002419569
11299000,1953,0.000572796
11299000,1950,8.05E-06
11299000,1958,0.001343934
11299000,1958,0.000628637
11299000,1988,0.000648927
11299000,2000,0.000499594
11299000,1952,0.000877375
11299000,1952,0.000548464
11299000,1954,0.001556695
11299000,1959,0.000541948
11299000,2002,0.000986317
11299000,2002,9.10E-05
11299000,1979,0.000720073
11299000,1968,0.00034117
11299000,1968,0.001053799
11299000,2002,6.31E-05
11299000,1992,0.000180864
11299000,1969,0.00040147
11299000,2001,0.024690244
11299000,2002,3.43E-05
11299000,2002,3.12E-05
11299000,1980,0.000164812
11299000,1979,0.007723355
11299000,2010,0.000248475
11299000,2010,0.001568293
11299000,1995,0.001242241
11299000,1982,0.005080419
11299000,1994,0.001326987
11299000,1996,0.001972805
11299000,2005,7.47E-05
11299000,1916,0.000177441
11299000,1954,0.00039148
11299000,1989,0.00109354
11299000,1999,9.52E-05
11299000,2003,5.52E-05
11299000,2003,1.76E-07
11299000,2004,0.000131892
11299000,2004,9.66E-05
11299000,2004,1.32E-05
11299000,2004,3.12E-05
11299000,1988,4.62E-05
11299000,1949,0.001431965
11299000,1946,0.007172832
11299000,1966,0.000109321
11299000,1913,0.000282521
11299000,1912,0.000202195
11299000,1912,0.000175451
11299000,1941,0.000333816
11299000,1951,0.000570718
11299000,1951,6.56E-05
11299000,1915,0.000334911
11299000,1915,0.000354161
11299000,1915,0.0005153
11299000,1918,0.000226803
11299000,1919,0.004800766
11299000,1933,0.000179052
11299000,1933,0.000196423
11299000,1934,0.000624774
11299000,1934,0.001818474
11299000,1953,2.35E-05
11299000,1960,0.000431775
11299000,1960,2.92E-05
11299000,1952,3.42E-05
11299000,1955,5.05E-05
11299000,1955,0.000507403
11299000,1955,0.000164333
11299000,1955,0.00021093
11299000,1958,4.36E-05
11299000,1958,7.24E-05
11299000,2004,0.000165687
11299000,1957,0.000164074
11299000,1959,9.27E-06
11299000,1959,2.79E-05
11299000,1959,1.60E-05
11299000,1959,1.89E-05
11299000,1959,8.95E-05
11299000,1984,4.27E-05
11299000,1961,8.23E-05
11299000,1963,0.00011795
11299000,1964,0.000110092
11299000,1965,0.000273525
11299000,1967,0.000537253
11299000,1974,4.99E-06
11299000,1968,3.15E-05
11299000,1969,8.63E-05
11299000,1994,0.002479367
11299000,1988,0.000168233
11299000,1988,7.99E-06
11299000,1982,7.10E-06
11299000,2001,1.39E-05
11299000,2001,5.20E-05
11299000,1970,0.000616458
11299000,1992,0.000125489
11299000,2006,3.93E-05
11299000,1987,5.07E-05
11299000,1987,1.20E-05
11299000,2001,0.000135817
11299000,2001,1.81E-05
11299000,2001,1.72E-05
11299000,1985,5.30E-05
11299000,1973,0.000100427
11299000,1984,2.18E-05
11299000,1984,0.000149286
11299000,1993,3.18E-05
11299000,2000,0.000384522
11299000,2001,0.000319515
11299000,1990,2.43E-05
11299000,2003,0.00750106
11299000,2003,0.001735565
11299000,2003,3.32E-05
11299000,1999,0.004758307
11299000,1977,0.000114592
11299000,1977,0.001092398
11299000,1979,0.000338388
11299000,1997,1.73E-05
11299000,1997,1.67E-05
11299000,1992,0.006696949
11299000,2006,0.000307548
11299000,2008,0.000174725
11299000,2008,0.001587677
11299000,2008,4.93E-05
11299000,2009,0.010598072
11299000,2011,7.14E-06
11299000,2011,0.000877687
11299000,2012,4.68E-05
11299000,2012,0.001965722
11299000,2012,1.56E-05
11299000,2012,0.000311522
11299000,2012,0.000232142
11299000,2013,1.84E-05
11299000,2013,2.03E-05
11299000,2013,1.46E-05
11299000,2013,0.001860713
11299000,2013,8.01E-05
11299000,1941,0.00440358
11299000,2015,4.34E-05
11299000,2015,1.14E-05
11299000,2015,5.54E-07
11299000,2016,0.000276799
11299500,2007,0.000175377
11299500,2007,0.000104405
11299500,2007,0.000278947
11299500,2007,2.32E-05
11299500,2005,2.10E-05
11299500,2005,0.000131798
11299500,1955,0.000415286
11299500,1952,3.08E-05
11299500,1950,0.000855498
11299500,1950,0.004594945
11299500,1950,0.000933901
11299500,1951,0.002417815
11299500,1953,0.000572381
11299500,1950,8.04E-06
11299500,1958,0.00134296
11299500,1958,0.000628181
11299500,1988,0.000648457
11299500,2000,0.000499231
11299500,1952,0.000876739
11299500,1952,0.000548066
11299500,1954,0.001555566
11299500,1959,0.000541556
11299500,2002,0.000985602
11299500,2002,9.10E-05
11299500,1979,0.000719552
11299500,1968,0.000340922
11299500,1968,0.001053035
11299500,2002,6.31E-05
11299500,1992,0.000180733
11299500,1969,0.000401179
11299500,2001,0.024672347
11299500,2002,3.43E-05
11299500,2002,3.11E-05
11299500,1980,0.000164692
11299500,1979,0.007717756
11299500,2010,0.000248294
11299500,2010,0.001567156
11299500,1995,0.001385285
11299500,1982,0.005166236
11299500,1994,0.001326025
11299500,1996,0.001971375
11299500,2005,7.47E-05
11299500,1916,0.000177312
11299500,1954,0.000391196
11299500,1989,0.001092747
11299500,1999,9.51E-05
11299500,2003,5.52E-05
11299500,2003,1.76E-07
11299500,2004,0.000131797
11299500,2004,9.65E-05
11299500,2004,1.32E-05
11299500,2004,3.12E-05
11299500,1988,4.62E-05
11299500,1949,0.001430927
11299500,1946,0.007167632
11299500,1966,0.000109242
11299500,1913,0.000282316
11299500,1912,0.000202049
11299500,1912,0.000175324
11299500,1941,0.000333574
11299500,1951,0.000570304
11299500,1951,6.56E-05
11299500,1915,0.000334668
11299500,1915,0.000353904
11299500,1915,0.000514927
11299500,1918,0.000226639
11299500,1919,0.004797286
11299500,1933,0.000178922
11299500,1933,0.00019628
11299500,1934,0.000624322
11299500,1934,0.001817155
11299500,1953,2.35E-05
11299500,1960,0.000431462
11299500,1960,2.92E-05
11299500,1952,3.41E-05
11299500,1955,5.05E-05
11299500,1955,0.000507035
11299500,1955,0.000164214
11299500,1955,0.000210777
11299500,1958,4.35E-05
11299500,1958,7.23E-05
11299500,2004,0.000165567
11299500,1957,0.000163955
11299500,1959,9.27E-06
11299500,1959,2.79E-05
11299500,1959,1.60E-05
11299500,1959,1.88E-05
11299500,1959,8.94E-05
11299500,1984,4.27E-05
11299500,1961,8.22E-05
11299500,1963,0.000117864
11299500,1964,0.000110012
11299500,1965,0.000273326
11299500,1967,0.000536863
11299500,1974,4.99E-06
11299500,1968,3.15E-05
11299500,1969,8.63E-05
11299500,1994,0.00247757
11299500,1988,0.000168111
11299500,1988,7.99E-06
11299500,1982,7.09E-06
11299500,2001,1.39E-05
11299500,2001,5.19E-05
11299500,1970,0.000616011
11299500,1992,0.000125398
11299500,2006,3.93E-05
11299500,1987,5.07E-05
11299500,1987,1.20E-05
11299500,2001,0.000135719
11299500,2001,1.81E-05
11299500,2001,1.72E-05
11299500,1985,5.29E-05
11299500,1973,0.000100354
11299500,1984,2.18E-05
11299500,1984,0.000149178
11299500,1993,3.17E-05
11299500,2000,0.000384243
11299500,2001,0.000319283
11299500,1990,2.42E-05
11299500,2003,0.007495622
11299500,2003,0.001734307
11299500,2003,3.32E-05
11299500,1999,0.004754857
11299500,1977,0.000114508
11299500,1977,0.001091606
11299500,1979,0.000338143
11299500,1997,1.73E-05
11299500,1997,1.67E-05
11299500,1992,0.006692095
11299500,2006,0.000307325
11299500,2008,0.000174598
11299500,2008,0.001586526
11299500,2008,4.93E-05
11299500,2009,0.010590389
11299500,2011,7.13E-06
11299500,2011,0.00087705
11299500,2012,4.68E-05
11299500,2012,0.001964297
11299500,2012,1.56E-05
11299500,2012,0.000311296
11299500,2012,0.000231974
11299500,2013,1.84E-05
11299500,2013,2.03E-05
11299500,2013,1.46E-05
11299500,2013,0.001859364
11299500,2013,8.00E-05
11299500,1941,0.004400388
11299500,2015,4.33E-05
11299500,2015,1.14E-05
11299500,2015,5.53E-07
11299500,2016,0.000276599
11299600,1967,0.172876851
11299600,1969,0.00681056
11299600,1979,0.047934758
11299600,1994,0.030063801
11299600,1994,0.134863379
11299600,2016,0.00046439
11299995,2007,0.000161983
11299995,2007,9.64E-05
11299995,2007,0.000257643
11299995,2007,2.14E-05
11299995,2005,1.94E-05
11299995,2005,0.000121732
11299995,1955,0.00038357
11299995,1951,0.001026414
11299995,1952,2.84E-05
11299995,1950,0.000790162
11299995,1950,0.004244016
11299995,1957,0.001303571
11299995,1953,3.08E-05
11299995,1962,0.00200464
11299995,1950,0.000862577
11299995,1951,0.00223316
11299995,1953,0.000528667
11299995,1958,0.002964908
11299995,1950,7.43E-06
11299995,1958,0.001240394
11299995,1958,0.000580205
11299995,1967,0.002543584
11299995,1988,0.000598932
11299995,1964,0.000705761
11299995,2000,0.000461104
11299995,1952,0.00080978
11299995,1952,0.000506209
11299995,1954,0.000694138
11299995,1954,0.001436763
11299995,1959,0.000500195
11299995,2002,0.000910329
11299995,2002,8.40E-05
11299995,1979,9.24E-05
11299995,1979,0.000783719
11299995,1968,0.000314885
11299995,1968,0.000972612
11299995,2002,5.82E-05
11299995,1985,0.000219246
11299995,1992,0.00016693
11299995,1996,0.000229493
11299995,1969,0.000651283
11299995,1969,0.00037054
11299995,2001,0.022788048
11299995,2002,3.17E-05
11299995,2002,2.88E-05
11299995,1980,0.000152114
11299995,1979,0.007833606
11299995,2010,0.000229331
11299995,2010,0.001447468
11299995,1995,0.005839911
11299995,1982,0.004947866
11299995,1994,0.000312904
11299995,1994,0.000442337
11299995,1994,0.003053422
11299995,1994,0.001224753
11299995,1996,0.001820815
11299995,1996,0.005819861
11299995,1996,0.005305817
11299995,2005,6.90E-05
11299995,1916,0.000163771
11299995,1954,0.000361319
11299995,1989,0.001009291
11299995,1999,8.78E-05
11299995,2003,0.000325697
11299995,2003,5.10E-05
11299995,2003,1.62E-07
11299995,2004,0.000121731
11299995,2004,0.000180961
11299995,2004,0.00012306
11299995,2004,1.22E-05
11299995,2004,2.88E-05
11299995,1988,4.27E-05
11299995,1949,0.001321643
11299995,1946,0.006620219
11299995,1966,0.000100899
11299995,1913,0.000260755
11299995,1912,0.000186618
11299995,1912,0.000161934
11299995,1941,0.000308098
11299995,1951,0.000526748
11299995,1951,6.06E-05
11299995,1915,0.000309109
11299995,1915,0.000326875
11299995,1915,0.0004756
11299995,1918,0.000209329
11299995,1919,0.004430903
11299995,1933,0.000165257
11299995,1933,0.00018129
11299995,1934,0.00057664
11299995,1934,0.001678374
11299995,1953,2.17E-05
11299995,1960,0.00039851
11299995,1960,2.69E-05
11299995,1952,3.15E-05
11299995,1955,4.67E-05
11299995,1955,0.000468311
11299995,1955,0.000151672
11299995,1955,0.00019468
11299995,1958,4.02E-05
11299995,1958,6.68E-05
11299995,2004,0.000152922
11299995,1957,0.000151433
11299995,1959,8.56E-06
11299995,1959,2.57E-05
11299995,1959,1.48E-05
11299995,1959,1.74E-05
11299995,1959,8.26E-05
11299995,1984,3.95E-05
11299995,1961,7.59E-05
11299995,1963,0.000108862
11299995,1964,0.00010161
11299995,1965,0.000252452
11299995,1967,0.000495861
11299995,1974,4.61E-06
11299995,1968,2.91E-05
11299995,1969,7.97E-05
11299995,1994,0.002288351
11299995,1988,0.000155272
11299995,1988,7.38E-06
11299995,1982,6.55E-06
11299995,2001,1.28E-05
11299995,2001,4.80E-05
11299995,1970,0.000568964
11299995,1992,0.000115821
11299995,2006,3.63E-05
11299995,1987,4.68E-05
11299995,1987,1.11E-05
11299995,2001,0.000125353
11299995,2001,1.67E-05
11299995,2001,1.59E-05
11299995,1985,4.89E-05
11299995,1973,9.27E-05
11299995,1984,2.01E-05
11299995,1984,0.000137785
11299995,1993,2.93E-05
11299995,2000,0.000354897
11299995,2001,0.000294899
11299995,1990,2.24E-05
11299995,2003,0.00692316
11299995,2003,0.001601853
11299995,2003,3.06E-05
11299995,1999,0.004391715
11299995,1977,0.000105763
11299995,1977,0.001008237
11299995,1979,0.000312318
11299995,1997,1.60E-05
11299995,1997,1.54E-05
11299995,1992,0.006181
11299995,2006,0.000283853
11299995,2008,0.000161264
11299995,2008,0.001465358
11299995,2008,4.55E-05
11299995,2009,0.009781571
11299995,2011,6.59E-06
11299995,2011,0.000810068
11299995,2011,3.01E-05
11299995,2012,4.32E-05
11299995,2012,0.001814278
11299995,2012,1.44E-05
11299995,2012,0.000287521
11299995,2012,0.000214257
11299995,2013,1.70E-05
11299995,2013,1.87E-05
11299995,2013,1.34E-05
11299995,2013,0.001717359
11299995,2013,7.39E-05
11299995,1941,0.004064317
11299995,2015,4.00E-05
11299995,2015,1.05E-05
11299995,2015,5.11E-07
11299995,2016,9.14E-05
11299995,2016,0.000130632
11299995,2016,0.000255474
11300000,2007,0.00016196
11300000,2007,9.64E-05
11300000,2007,0.000257607
11300000,2007,2.14E-05
11300000,2005,1.94E-05
11300000,2005,0.000121715
11300000,1955,0.000383516
11300000,1951,0.001026271
11300000,1952,2.84E-05
11300000,1950,0.000790052
11300000,1950,0.004243426
11300000,1957,0.00130339
11300000,1953,3.08E-05
11300000,1962,0.002004361
11300000,1950,0.000862457
11300000,1951,0.002232849
11300000,1953,0.000528593
11300000,1958,0.002964496
11300000,1950,7.43E-06
11300000,1958,0.001240222
11300000,1958,0.000580125
11300000,1967,0.00254323
11300000,1988,0.000598849
11300000,1964,0.000705662
11300000,2000,0.00046104
11300000,1952,0.000809667
11300000,1952,0.000506138
11300000,1954,0.000694042
11300000,1954,0.001436563
11300000,1959,0.000500126
11300000,2002,0.000910202
11300000,2002,8.40E-05
11300000,1979,9.24E-05
11300000,1979,0.00078361
11300000,1968,0.000314841
11300000,1968,0.000972477
11300000,2002,5.82E-05
11300000,1985,0.000219215
11300000,1992,0.000166907
11300000,1996,0.000229461
11300000,1969,0.000651192
11300000,1969,0.000370489
11300000,2001,0.022784879
11300000,2002,3.17E-05
11300000,2002,2.88E-05
11300000,1980,0.000152093
11300000,1979,0.007832517
11300000,2010,0.0002293
11300000,2010,0.001447266
11300000,1995,0.005839099
11300000,1982,0.004947178
11300000,1994,0.00031286
11300000,1994,0.000442275
11300000,1994,0.003052998
11300000,1994,0.001224582
11300000,1996,0.001820562
11300000,1996,0.005819052
11300000,1996,0.005305079
11300000,2005,6.90E-05
11300000,1916,0.000163748
11300000,1954,0.000361269
11300000,1989,0.001009151
11300000,1999,8.78E-05
11300000,2003,0.000325652
11300000,2003,5.10E-05
11300000,2003,1.62E-07
11300000,2004,0.000121714
11300000,2004,0.000180936
11300000,2004,0.000123043
11300000,2004,1.22E-05
11300000,2004,2.88E-05
11300000,1988,4.27E-05
11300000,1949,0.001321459
11300000,1946,0.006619299
11300000,1966,0.000100885
11300000,1913,0.000260718
11300000,1912,0.000186592
11300000,1912,0.000161911
11300000,1941,0.000308055
11300000,1951,0.000526675
11300000,1951,6.06E-05
11300000,1915,0.000309066
11300000,1915,0.00032683
11300000,1915,0.000475534
11300000,1918,0.0002093
11300000,1919,0.004430287
11300000,1933,0.000165234
11300000,1933,0.000181265
11300000,1934,0.00057656
11300000,1934,0.001678141
11300000,1953,2.17E-05
11300000,1960,0.000398454
11300000,1960,2.69E-05
11300000,1952,3.15E-05
11300000,1955,4.66E-05
11300000,1955,0.000468246
11300000,1955,0.000151651
11300000,1955,0.000194653
